Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HPA,APA,HPG,APG,HCR,ACR,HP,AP,HSZA,HSZB,HSZC,ASZA,ASZB,ASZC,FTHG_P,FTAG_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-09,Portsmouth,Wigan,4,0,H,2,0,H,A Wiley,21,8,11,3,11,10,7,4,0,1,0,0,1,0,1,0,26,12,48.9,51.1,2,9,10,0,4,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-09,Stoke,Wolves,2,2,D,2,0,H,C Foy,10,11,5,7,13,15,4,3,0,3,0,0,0,0,0,0,17,17,43.7,56.3,2,6,2,2,3,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-10-09,Sunderland,West Ham,2,2,D,1,2,A,A Marriner,17,15,7,9,12,16,7,3,3,3,1,1,0,0,0,0,39,10,56.9,43.1,2,10,5,1,7,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-11-09,Birmingham,Man City,0,0,D,0,0,D,M Dean,7,14,4,6,9,8,4,8,3,1,1,0,1,0,0,0,16,37,42.9,57.1,1,3,4,1,7,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-11-09,West Ham,Aston Villa,2,1,H,1,0,H,S Bennett,14,13,7,10,11,12,6,14,2,4,0,1,1,1,1,0,20,34,54.2,45.8,0,8,6,2,5,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-09,Aston Villa,Bolton,5,1,H,2,1,H,M Clattenburg,19,13,13,9,17,16,8,1,1,4,0,0,1,0,0,0,38,18,56.6,43.4,2,12,5,2,8,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-09,Blackburn,Portsmouth,3,1,H,0,1,A,A Marriner,10,9,6,3,12,18,8,5,3,3,0,0,0,0,0,0,31,23,52.7,47.3,4,6,0,0,3,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-09,Man City,Burnley,3,3,D,1,2,A,S Attwell,13,6,8,4,10,11,8,3,1,3,0,0,0,1,0,1,26,15,53.3,46.7,1,8,4,2,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-09,Tottenham,Sunderland,2,0,H,1,0,H,K Friend,10,14,8,6,10,19,4,4,1,2,0,0,0,1,0,0,17,26,50.9,49.1,1,3,5,0,5,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-11-09,Wolves,Arsenal,1,4,A,0,3,A,St Bennett,8,11,6,6,9,15,4,4,2,3,0,0,0,0,0,0,23,17,39.5,60.5,0,3,5,0,8,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-09,Chelsea,Man United,1,0,H,0,0,D,Mn Atkinson,12,21,9,10,13,15,0,7,3,3,0,0,0,0,0,0,23,23,47.4,52.6,0,5,7,0,8,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-09,Hull,Stoke,2,1,H,0,1,A,M Dean,16,7,8,4,12,14,4,2,1,4,0,1,0,0,0,0,28,17,56.7,43.3,1,5,10,1,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-09,West Ham,Everton,1,2,A,0,1,A,A Wiley,16,9,7,6,12,18,5,4,0,5,0,0,0,0,0,0,32,15,59.3,40.7,1,6,9,0,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-09,Wigan,Fulham,1,1,D,1,1,D,P Dowd,19,7,12,3,15,16,10,6,2,1,0,0,0,1,0,1,26,22,57.5,42.5,1,8,10,1,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-09,Liverpool,Birmingham,2,2,D,1,2,A,P Walton,27,5,14,2,7,9,11,1,1,2,0,0,1,0,1,0,49,6,77,23,4,10,13,1,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Birmingham,Fulham,1,0,H,1,0,H,C Foy,3,12,2,5,7,9,0,7,1,0,0,0,0,0,0,0,8,30,34,66,1,1,1,0,8,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Burnley,Aston Villa,1,1,D,1,0,H,H Webb,11,10,6,6,6,12,6,8,0,3,0,0,0,0,0,0,18,23,47.4,52.6,0,4,7,3,2,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Chelsea,Wolves,4,0,H,3,0,H,L Mason,23,4,14,3,4,14,5,6,0,2,0,0,0,0,0,0,22,15,64.3,35.7,1,11,12,0,3,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Hull,West Ham,3,3,D,3,2,H,M Clattenburg,12,16,8,10,9,17,5,3,0,4,1,0,1,0,1,0,16,19,54.4,45.6,1,5,6,0,7,9,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Liverpool,Man City,2,2,D,0,0,D,P Dowd,10,9,6,6,9,13,7,3,2,0,0,0,0,0,0,0,25,10,57.4,42.6,2,5,3,0,3,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Man United,Everton,3,0,H,1,0,H,S Bennett,18,11,11,5,4,6,13,4,2,2,0,0,0,0,0,0,35,12,65.8,34.2,0,9,9,0,5,6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-11-09,Sunderland,Arsenal,1,0,H,0,0,D,A Wiley,5,9,1,3,10,10,2,6,2,1,0,0,0,0,0,0,18,30,35.5,64.5,1,4,1,1,2,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-09,Bolton,Blackburn,0,2,A,0,1,A,M Dean,15,15,8,11,13,12,7,7,3,1,0,0,0,0,0,0,30,29,41.5,58.5,2,4,9,2,10,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-09,Stoke,Portsmouth,1,0,H,0,0,D,K Friend,9,14,3,7,15,13,4,4,1,2,0,0,0,1,0,0,16,16,41.9,58.1,1,5,3,0,3,11,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-11-09,Tottenham,Wigan,9,1,H,1,0,H,P Walton,28,11,16,5,9,11,10,5,1,0,0,0,0,0,0,0,31,17,54.8,45.2,4,16,8,1,2,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-11-09,Fulham,Blackburn,3,0,H,1,0,H,S Attwell,8,7,4,3,7,13,3,3,0,0,0,0,0,0,0,0,20,17,46.3,53.7,2,4,2,1,5,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-11-09,Hull,Everton,3,2,H,3,0,H,M Atkinson,8,5,7,3,18,23,3,4,1,4,0,0,0,1,0,1,19,23,43.5,56.5,0,3,5,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Aston Villa,Tottenham,1,1,D,1,0,H,P Dowd,12,23,4,17,10,8,7,9,0,1,0,0,0,0,0,0,19,30,36.6,63.4,2,3,7,0,9,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Blackburn,Stoke,0,0,D,0,0,D,H Webb,11,7,4,4,12,11,9,2,1,2,0,0,0,0,0,0,39,12,57.6,42.4,1,3,7,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Fulham,Bolton,1,1,D,0,1,A,S Bennett,12,4,7,2,7,21,8,5,1,6,0,0,0,0,0,0,27,21,63.6,36.4,1,4,7,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Man City,Hull,1,1,D,1,0,H,L Probert,17,8,7,3,14,12,8,2,1,3,0,0,0,1,0,1,21,14,55.7,44.3,1,11,5,0,3,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Portsmouth,Man United,1,4,A,1,1,D,M Dean,20,12,12,8,16,10,4,8,4,3,0,0,1,2,1,2,23,27,40.5,59.5,3,10,8,0,5,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,West Ham,Burnley,5,3,H,3,0,H,C Foy,9,16,5,10,10,15,1,7,2,1,0,1,2,0,2,0,9,27,41.6,58.4,0,6,3,2,10,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-11-09,Wigan,Sunderland,1,0,H,0,0,D,Mn Atkinson,16,9,10,4,12,14,5,8,0,3,0,0,0,0,0,0,14,30,48.7,51.3,1,6,9,0,4,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-11-09,Arsenal,Chelsea,0,3,A,0,2,A,A Marriner,5,7,3,5,17,12,4,3,2,2,0,0,0,0,0,0,37,20,36.6,63.4,0,2,3,1,3,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-11-09,Everton,Liverpool,0,2,A,0,1,A,A Wiley,12,9,8,7,15,12,6,4,1,0,0,0,0,0,0,0,26,13,46.5,53.5,1,5,6,0,5,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-11-09,Wolves,Birmingham,0,1,A,0,1,A,M Clattenburg,8,13,2,7,14,8,6,5,2,1,0,0,0,0,0,0,25,24,56.2,43.8,0,4,4,0,7,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Arsenal,Stoke,2,0,H,1,0,H,M Clattenburg,12,5,8,4,3,7,10,2,0,0,0,0,1,0,0,0,31,10,66.8,33.2,1,9,2,0,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Aston Villa,Hull,3,0,H,2,0,H,S Attwell,13,5,6,1,15,15,9,3,4,3,0,0,1,0,1,0,28,16,47.3,52.7,0,6,7,1,2,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Blackburn,Liverpool,0,0,D,0,0,D,M Atkinson,9,15,3,11,15,9,1,8,1,0,0,0,0,0,0,0,8,24,39.8,60.2,0,5,5,1,5,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Man City,Chelsea,2,1,H,1,1,D,H Webb,13,10,8,6,12,17,9,6,1,6,0,0,0,1,0,0,26,15,48,52,1,6,7,3,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Portsmouth,Burnley,2,0,H,0,0,D,P Dowd,9,14,4,8,16,14,5,5,4,2,0,0,1,0,0,0,21,30,46.9,53.1,0,5,4,0,7,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,West Ham,Man United,0,4,A,0,1,A,P Walton,11,18,7,11,8,16,2,8,0,1,0,0,0,0,0,0,12,33,42.2,57.8,0,4,7,1,8,9,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Wigan,Birmingham,2,3,A,1,0,H,L Probert,18,10,7,9,14,8,2,2,2,0,0,0,0,0,0,0,10,11,57.7,42.3,1,11,6,0,8,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-12-09,Wolves,Bolton,2,1,H,1,0,H,C Foy,12,17,11,10,9,16,11,10,2,1,0,0,0,0,0,0,42,30,45.4,54.6,1,6,5,2,9,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-09,Everton,Tottenham,2,2,D,0,0,D,A Marriner,15,19,6,11,11,18,1,6,4,4,0,0,0,1,0,0,24,25,53.7,46.3,3,6,7,1,13,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-12-09,Fulham,Sunderland,1,0,H,1,0,H,M Dean,16,8,5,5,9,12,4,8,1,2,0,0,0,0,0,0,15,33,46.8,53.2,0,6,10,0,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Birmingham,West Ham,1,0,H,0,0,D,L Mason,16,14,9,7,12,13,11,7,3,4,0,1,0,0,0,0,28,22,47.3,52.7,2,11,3,0,4,10,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Bolton,Man City,3,3,D,2,2,D,M Clattenburg,12,14,8,6,11,9,5,9,3,3,0,1,0,0,0,0,14,22,35.6,64.4,2,5,6,1,4,9,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Burnley,Fulham,1,1,D,0,0,D,M Jones,10,12,8,6,12,8,7,4,0,2,0,0,0,0,0,0,33,22,49.5,50.5,0,4,6,0,9,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Chelsea,Everton,3,3,D,2,2,D,P Dowd,25,10,13,7,13,17,7,1,0,1,0,0,0,0,0,0,56,13,64.2,35.8,1,11,14,1,6,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Hull,Blackburn,0,0,D,0,0,D,C Foy,9,14,7,9,14,19,3,4,1,2,0,0,0,0,0,0,22,21,47.3,52.7,0,5,4,1,7,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Man United,Aston Villa,0,1,A,0,1,A,M Atkinson,16,8,9,5,4,14,9,4,1,1,0,0,0,0,0,0,41,22,67.2,32.8,2,7,8,1,3,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Stoke,Wigan,2,2,D,1,1,D,M Dean,14,11,5,8,19,8,5,3,5,1,0,0,0,1,0,0,15,20,40.6,59.4,2,6,5,1,5,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Sunderland,Portsmouth,1,1,D,1,0,H,S Bennett,16,9,9,6,12,14,9,6,4,3,0,1,0,0,0,0,23,14,45,55,0,8,8,2,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-12-09,Tottenham,Wolves,0,1,A,0,1,A,S Attwell,18,3,10,3,8,13,1,5,0,5,0,0,0,0,0,0,36,18,67.9,32.1,1,8,8,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-12-09,Liverpool,Arsenal,1,2,A,1,0,H,H Webb,6,7,3,5,19,16,3,4,3,3,0,0,0,0,0,0,18,19,48.1,51.9,0,5,1,0,4,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-09,Birmingham,Blackburn,2,1,H,1,0,H,M Jones,13,8,6,4,8,16,6,7,2,2,0,0,0,0,0,0,15,24,50.8,49.2,1,8,4,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-09,Bolton,West Ham,3,1,H,0,0,D,A Marriner,23,9,12,6,10,7,8,4,4,1,0,0,0,0,0,0,25,8,44.5,55.5,4,7,12,0,3,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-09,Man United,Wolves,3,0,H,2,0,H,S Bennett,12,4,9,1,11,11,8,3,1,1,0,0,1,0,1,0,31,21,58.3,41.7,1,8,3,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-12-09,Sunderland,Aston Villa,0,2,A,0,1,A,K Friend,15,11,5,4,16,14,7,1,2,2,1,0,0,0,0,0,28,9,57.6,42.4,0,7,8,0,5,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-09,Burnley,Arsenal,1,1,D,1,1,D,M Dean,8,17,3,9,11,11,3,6,2,0,0,0,1,0,1,0,22,21,46.3,53.7,0,4,4,1,7,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-09,Chelsea,Portsmouth,2,1,H,1,0,H,M Clattenburg,21,7,8,3,11,11,11,2,0,0,0,0,1,0,1,0,37,12,60.3,39.7,1,8,12,0,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-09,Liverpool,Wigan,2,1,H,1,0,H,P Dowd,12,8,7,5,12,11,13,0,1,1,0,0,0,0,0,0,38,11,55.1,44.9,1,7,4,0,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-12-09,Tottenham,Man City,3,0,H,1,0,H,A Wiley,19,9,7,5,10,8,5,6,2,3,0,0,0,0,0,0,19,16,48.3,51.7,2,10,7,0,2,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Arsenal,Hull,3,0,H,1,0,H,S Bennett,18,6,9,2,9,14,8,0,1,5,0,0,0,1,0,0,24,22,64.1,35.9,1,10,7,0,4,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Aston Villa,Stoke,1,0,H,0,0,D,L Probert,17,13,8,5,9,12,3,4,0,1,0,0,0,0,0,0,19,14,53,47,2,5,10,0,8,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Blackburn,Tottenham,0,2,A,0,1,A,P Walton,13,7,9,2,7,6,5,0,0,1,0,0,0,0,0,0,20,8,44,56,1,5,7,1,2,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Fulham,Man United,3,0,H,1,0,H,H Webb,10,16,7,4,10,9,5,2,0,1,0,0,0,0,0,0,21,21,41.6,58.4,1,5,5,0,4,12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Man City,Sunderland,4,3,H,3,2,H,A Marriner,11,7,5,5,13,8,6,4,2,2,0,1,1,0,1,0,10,12,55.6,44.4,2,6,3,2,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-09,Portsmouth,Liverpool,2,0,H,1,0,H,L Mason,14,7,6,3,7,12,8,10,3,3,0,1,0,0,0,0,28,24,45.6,54.4,0,8,6,1,3,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-09,Everton,Birmingham,1,1,D,1,1,D,S Attwell,19,2,7,1,8,9,6,4,0,3,0,0,0,0,0,0,44,14,58,42,1,14,4,0,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-09,West Ham,Chelsea,1,1,D,1,0,H,M Dean,6,20,5,6,17,16,5,5,4,3,0,0,1,1,1,1,17,18,41.9,58.1,0,5,2,0,8,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-09,Wolves,Burnley,2,0,H,1,0,H,M Atkinson,12,10,12,6,17,9,5,5,2,1,0,0,0,0,0,0,26,32,47.1,52.9,0,7,5,1,7,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Birmingham,Chelsea,0,0,D,0,0,D,P Walton,11,27,4,12,6,17,7,11,1,2,0,1,0,0,0,0,17,45,37,63,1,5,6,2,19,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Burnley,Bolton,1,1,D,0,1,A,C Foy,15,11,7,5,11,12,8,2,0,0,0,0,0,0,0,0,31,11,59.6,40.4,2,8,6,1,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Fulham,Tottenham,0,0,D,0,0,D,S Bennett,15,6,6,1,19,12,4,2,1,0,0,0,0,0,0,0,16,16,51.3,48.7,0,8,7,0,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Liverpool,Wolves,2,0,H,0,0,D,A Marriner,14,6,10,2,9,10,7,1,0,1,0,1,0,0,0,0,36,11,66.6,33.4,0,7,7,2,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Man City,Stoke,2,0,H,2,0,H,L Mason,12,7,6,3,13,10,7,6,0,2,0,0,0,0,0,0,22,26,62.4,37.6,2,6,5,1,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Sunderland,Everton,1,1,D,1,0,H,M Atkinson,10,12,6,4,17,16,4,12,1,3,0,0,0,0,0,0,24,50,38.9,61.1,1,6,4,0,7,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,West Ham,Portsmouth,2,0,H,1,0,H,L Probert,13,11,5,7,10,19,6,4,0,3,0,0,1,0,1,0,20,26,50,50,0,8,5,1,3,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-09,Wigan,Blackburn,1,1,D,0,1,A,M Clattenburg,14,8,8,3,10,18,6,2,1,4,0,0,0,0,0,0,29,15,56.8,43.2,0,7,7,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-09,Arsenal,Aston Villa,3,0,H,0,0,D,P Dowd,19,7,12,3,14,18,10,4,1,3,0,0,0,0,0,0,28,22,61.5,38.5,2,8,9,0,5,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-09,Hull,Man United,1,3,A,0,1,A,A Wiley,12,19,6,11,13,17,5,6,0,2,0,0,1,0,1,0,16,21,40.4,59.6,1,6,5,2,8,10,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Blackburn,Sunderland,2,2,D,0,0,D,M Dean,21,13,11,8,6,20,4,4,1,4,0,0,0,0,0,0,30,18,55.4,44.6,3,8,11,1,3,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Chelsea,Fulham,2,1,H,0,1,A,A Marriner,18,3,11,3,9,13,10,6,1,1,0,0,0,0,0,0,48,21,65.4,34.6,1,7,10,0,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Everton,Burnley,2,0,H,0,0,D,H Webb,24,12,16,9,7,18,10,6,1,5,0,1,0,0,0,0,37,20,61.2,38.8,1,12,11,1,5,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Stoke,Birmingham,0,1,A,0,0,D,M Atkinson,12,9,6,5,15,13,10,7,2,3,0,0,0,0,0,0,40,17,50.2,49.8,2,7,3,1,3,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Tottenham,West Ham,2,0,H,1,0,H,C Foy,21,3,9,2,9,14,9,3,2,3,0,0,0,0,0,0,28,12,54,46,0,11,11,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-09,Wolves,Man City,0,3,A,0,1,A,M Jones,11,12,6,5,16,11,8,3,3,2,0,0,0,0,0,0,39,13,52.2,47.8,0,4,7,1,7,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-09,Aston Villa,Liverpool,0,1,A,0,0,D,L Probert,11,12,7,9,13,11,8,10,1,1,0,0,0,0,0,0,29,21,43.4,56.6,2,6,2,0,5,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-09,Bolton,Hull,2,2,D,1,0,H,P Dowd,16,12,6,7,14,18,8,8,1,2,0,0,0,0,0,0,20,32,46,54,0,8,8,1,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-12-09,Man United,Wigan,5,0,H,3,0,H,L Mason,23,11,16,6,6,11,7,3,0,1,0,0,0,0,0,0,27,9,62.1,37.9,2,14,7,0,3,8,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-12-09,Portsmouth,Arsenal,1,4,A,0,2,A,A Wiley,10,14,6,10,14,3,2,10,2,0,0,0,0,0,0,0,21,32,34.8,65.2,0,7,3,0,7,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-01-10,Stoke,Fulham,3,2,H,3,0,H,M Clattenburg,11,14,9,7,13,7,8,10,1,0,0,0,0,0,0,0,18,18,42.2,57.8,4,6,1,0,5,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-10,Arsenal,Everton,2,2,D,1,1,D,P Walton,6,9,5,5,10,11,6,8,1,1,0,0,0,0,0,0,34,26,65.9,34.1,0,3,3,0,3,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-10,Birmingham,Man United,1,1,D,1,0,H,M Clattenburg,6,14,5,10,10,13,2,12,2,1,0,1,0,0,0,0,12,38,37.2,62.8,1,4,1,0,10,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-01-10,Man City,Blackburn,4,1,H,2,0,H,C Foy,12,8,6,3,6,10,4,3,1,1,0,0,0,0,0,0,17,15,59.1,40.9,2,6,4,1,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Chelsea,Sunderland,7,2,H,4,0,H,C Foy,23,7,13,3,4,10,15,1,0,1,0,0,0,0,0,0,45,16,69.3,30.7,5,11,7,1,2,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Everton,Man City,2,0,H,2,0,H,A Marriner,13,8,6,4,14,14,11,3,0,0,0,0,1,0,1,0,32,13,49.6,50.4,2,9,2,0,4,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Man United,Burnley,3,0,H,0,0,D,L Probert,24,11,11,5,12,7,7,1,0,0,0,0,0,0,0,0,46,20,59.9,40.1,0,19,5,1,3,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Stoke,Liverpool,1,1,D,0,0,D,L Mason,6,4,5,3,14,10,10,0,1,2,0,0,0,0,0,0,17,18,44.8,55.2,2,2,2,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Tottenham,Hull,0,0,D,0,0,D,M Atkinson,25,8,18,2,14,11,14,1,4,2,0,0,0,0,0,0,37,13,62.5,37.5,2,12,12,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-10,Wolves,Wigan,0,2,A,0,0,D,H Webb,9,20,4,14,14,16,4,3,4,3,1,1,0,1,0,0,33,13,52.3,47.7,1,6,1,0,13,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-10,Aston Villa,West Ham,0,0,D,0,0,D,M Jones,17,8,10,3,7,12,16,4,1,3,0,0,0,0,0,0,56,15,57.3,42.7,0,12,5,0,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-10,Blackburn,Fulham,2,0,H,1,0,H,K Friend,11,14,7,9,14,9,3,6,1,3,0,0,0,0,0,0,13,31,40.6,59.4,0,6,5,1,7,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
